signal_id,signal_description,latitude,longitude,nearby_count_stations,u,total_N_flow,total_S_flow,total_E_flow,total_W_flow,total_NE_flow,total_NW_flow,total_SE_flow,total_SW_flow,alpha_left,alpha_straight,alpha_right
231104,3RD AVE NW AND NW 105TH ST,47.7051222169146,-122.360764770145,4,14395.0,0.0,0.0,224.0,421.0,0.0,0.0,0.0,0.0,,,
35327,9TH AVE N AND HARRISON ST,47.6220461086629,-122.339760247365,18,55334.0,1877.0,26574.0,7498.0,3995.0,0.0,0.0,0.0,0.0,,,
305307,46TH AVE S AND S VICTOR ST,47.510220073067,-122.275195225649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23144,BROOKLYN AVE NE AND NE 41ST ST,47.6568481851542,-122.314402225576,18,46652.0,2844.0,9173.0,0.0,30383.0,0.0,0.0,0.0,0.0,,,
68856,BAINBRIDGE PL SW AND FAUNTLEROY WAY SW,47.5373064437275,-122.391792272596,1,612.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,,,
47702,61ST AVE SW AND ALKI AVE SW,47.5791249506629,-122.410648009096,6,4467.0,1147.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6739,21ST AVE NE AND DEAD END 1,47.6766855758174,-122.305187387909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
235305,SAND POINT WAY NE AND NE 95TH ST,47.6973592119741,-122.277622388946,10,40329.0,5847.0,5420.0,4452.0,0.0,0.0,18943.0,5667.0,0.0,,,
69748,27TH AVE SW AND DEAD END 1 ,47.5327045707639,-122.367478932093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
65717,21ST AVE S AND S ORCAS ST,47.5511355176491,-122.306253361069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26360,35TH AVE W AND W CLISE CT,47.6343797772776,-122.401008837798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35108,AURORA AVE N AND COMSTOCK ST,47.6305863725157,-122.343520717415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
39128,5TH AVE AND BELL ST,47.6160329394579,-122.343074954331,38,266544.0,0.0,42770.0,0.0,9767.0,0.0,0.0,148702.0,34564.0,,,
37521,19TH AVE E AND E PROSPECT ST,47.6286693589906,-122.307272450228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
221122,32ND AVE NE AND NE 140TH ST,47.7301284628554,-122.293775061654,7,6044.0,0.0,0.0,1240.0,2159.0,0.0,0.0,0.0,0.0,,,
3713,MARY AVE NW AND NW 75TH W ST,47.6832407630112,-122.375724427649,3,2196.0,0.0,0.0,0.0,2196.0,0.0,0.0,0.0,0.0,,,
219130,LENORA PL N AND N 143RD ST,47.7323103367097,-122.343404177925,3,2221.0,0.0,0.0,0.0,1444.0,0.0,0.0,0.0,0.0,,,
301744,34TH PL SW AND SW 111TH ST,47.5035271777093,-122.375409482809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51710,3RD AVE S AND S LANDER ST,47.5798097401909,-122.329988277157,6,45583.0,0.0,0.0,36684.0,8899.0,0.0,0.0,0.0,0.0,,,
37151,27TH AVE E AND E ROY ST,47.6251598566211,-122.297683498368,5,2047.0,0.0,0.0,426.0,179.0,0.0,0.0,0.0,0.0,,,
48311,BELVIDERE AVE SW AND SW GRAYSON ST,47.5818281069499,-122.379140385904,1,12082.0,0.0,0.0,0.0,12082.0,0.0,0.0,0.0,0.0,,,
64118,CORSON AVE S AND S FERDINAND ST,47.5586563722971,-122.317837288355,2,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
13257,KIRKWOOD PL N AND MERIDIAN AVE N,47.6718192517142,-122.333562560423,9,8146.0,2107.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40861,CHERRY ST EXPRESS RP AND COLUMBIA ST EXPRESS RP,47.6048912506072,-122.329262490913,119,641956.0,0.0,119489.0,90278.0,17028.0,148104.0,3433.0,173691.0,22639.0,,,
218650,NW 137TH PL AND DEAD END,47.7284970500532,-122.367254092405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36666,MERCER ST I5 EXPRESS RP AND MERCER ST I5 NB ON RP,47.6268805095043,-122.328379141509,17,68957.0,11285.0,15825.0,0.0,0.0,11154.0,0.0,0.0,6685.0,,,
78152,S TRENTON ST AND DEAD END 6 ,47.5247488866387,-122.318594691172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
39506,4TH AVE AND CEDAR ST,47.6177953572083,-122.348039098769,46,317877.0,26000.0,9229.0,66176.0,50752.0,27587.0,103315.0,0.0,8799.0,,,
66369,51ST AVE S AND S GRAHAM ST,47.5460727820523,-122.269885605282,1,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68710,46TH PL SW AND DEAD END,47.538362094007,-122.392204865608,2,977.0,0.0,0.0,612.0,365.0,0.0,0.0,0.0,0.0,,,
5741,EAST GREEN LAKE WAY N AND N 66TH ST,47.6774081317445,-122.332169302726,6,18770.0,4400.0,4659.0,106.0,220.0,0.0,0.0,0.0,0.0,,,
34455,4TH AVE W AND DEAD END,47.6211907641219,-122.362823005961,3,68603.0,0.0,0.0,0.0,0.0,0.0,68603.0,0.0,0.0,,,
16855,39TH ER AVE NE AND DEAD END,47.665587187308,-122.285735962826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
234111,29TH AVE NE AND DEAD END 1,47.7021094027058,-122.29669870927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59524,34TH AVE S AND S SPOKANE ST,47.5715820147552,-122.289921964094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
300106,42ND AVE SW AND SW 98TH ST,47.5156337904368,-122.38607407478,3,1059.0,0.0,0.0,278.0,253.0,0.0,0.0,0.0,0.0,,,
40145,HARVARD AVE AND SPRING ST,47.6119086284917,-122.32135153576,5,30517.0,14501.0,15349.0,0.0,0.0,0.0,667.0,0.0,0.0,,,
36764,DENNY WAY AND VIRGINIA ST,47.6185131539285,-122.332973045784,41,543042.0,0.0,0.0,218804.0,163045.0,0.0,0.0,1467.0,0.0,,,
224312,1ST AVE NW AND NW 112TH PL,47.7112793095121,-122.358176012553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
70724,15TH AVE SW AND SW HOLDEN ST,47.5336859781152,-122.353914922083,12,102953.0,0.0,0.0,13148.0,30041.0,14787.0,0.0,0.0,15940.0,,,
59305,47TH AVE S AND S ANDOVER ST,47.5676380589471,-122.274518121132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2104,18TH AVE NW AND NW 83RD ST,47.6887264306555,-122.380021365857,3,448.0,0.0,0.0,118.0,106.0,0.0,0.0,0.0,0.0,,,
41132,32ND AVE AND E PIKE ST,47.6140784788497,-122.291381272866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22108,INTERLAKE AVE N AND N 45TH ST,47.6613855830016,-122.340662465613,12,61727.0,6596.0,6964.0,0.0,34604.0,0.0,0.0,0.0,0.0,,,
232504,EVANSTON AVE N AND N 104TH ST,47.7043541300001,-122.35077663768,10,14564.0,938.0,365.0,11596.0,0.0,0.0,0.0,0.0,0.0,,,
7750,43RD AVE NE AND NE 68TH ST,47.6776007193922,-122.282271778217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40773,6TH AVE AND JAMES ST,47.6041612345425,-122.328078579405,53,720037.0,0.0,38340.0,63240.0,66123.0,112219.0,0.0,128630.0,213903.0,,,
27752,AMHERST PL W AND W PLYMOUTH ST,47.6362701652339,-122.388164013773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
301136,SW 98TH ST AND CITY LIMITS,47.5155302521375,-122.358529325985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51112,16TH AVE S AND S STATE ST,47.5877632562246,-122.312701937809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
306338,S BANGOR CT AND DEAD END,47.5056095253039,-122.249985865146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
233712,2ND AVE NE AND NE 92ND ST,47.6958985937379,-122.327091256447,6,23486.0,0.0,0.0,6090.0,5654.0,0.0,0.0,0.0,0.0,,,
73316,43RD AVE S AND S MYRTLE ST,47.538890750519,-122.279423149894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3303,6TH AVE NW AND NW 75TH ST,47.6832695049963,-122.363330926271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36385,BOYLSTON AVE AND E DENNY WAY,47.6185353308841,-122.323458629608,13,54193.0,1580.0,423.0,13942.0,12200.0,0.0,0.0,0.0,0.0,,,
66533,RENTON AVE S AND S DAWSON N ST,47.555484951902,-122.287065762502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26347,36TH AVE W AND W HOWE ST,47.635894639809,-122.403729460786,1,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
233104,ROOSEVELT WAY NE AND NE 104TH ST,47.7040119619772,-122.317772365202,1,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74712,BOWLYN PL S AND S OTHELLO ST,47.5369707829853,-122.265630088593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29762,5TH AVE N AND TAYLOR AVE N,47.6348533200235,-122.347580450632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29502,FLORENTIA ST AND NICKERSON ST,47.6468845772615,-122.351353110932,57,654757.0,608.0,773.0,5328.0,12133.0,0.0,199955.0,205425.0,0.0,,,
10314,34TH AVE W AND GILMAN AVE W,47.6642200101696,-122.401747445885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77734,14TH AVE SW AND SW ROXBURY ST,47.517347344851,-122.35290724894,20,226390.0,0.0,0.0,54664.0,83098.0,0.0,0.0,0.0,0.0,,,
26359,35TH AVE W AND W BLAINE ST,47.6347454356534,-122.401150097731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2108,22ND AVE NW AND NW 83RD ST,47.6887050797024,-122.384336076358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22131,MIDVALE AVE N AND N 43RD ST,47.6591909912478,-122.343802746341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
232537,LINDEN AVE N AND N 97TH ST,47.6996270864431,-122.347323643581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
228738,35TH AVE NE AND NE 105TH ST,47.7047849137866,-122.290874622571,2,6969.0,5945.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,,,
7760,37TH AVE NE AND NE 65TH E ST,47.6757849053817,-122.287645122182,3,12559.0,0.0,0.0,3272.0,3006.0,0.0,0.0,0.0,0.0,,,
221252,28TH AVE NE AND DEAD END 8,47.7292586918717,-122.297816191852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73367,49TH AVE S AND S KENYON ST,47.5315734919257,-122.2717982825,3,1696.0,0.0,0.0,460.0,389.0,0.0,0.0,0.0,0.0,,,
220518,CORLISS AVE N AND N 140TH ST,47.7304708151776,-122.331555313165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35310,BROAD ST AND DEXTER AVE N,47.6248384221079,-122.342337429658,19,264433.0,18916.0,14804.0,70393.0,33115.0,0.0,0.0,0.0,0.0,,,
37542,22ND AVE E AND E ROY ST,47.6252076566885,-122.303567667774,1,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
20854,26TH AVE W AND 27TH PL W,47.652096872079,-122.389800012638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12361,2ND AVE NW AND NW 48TH ST,47.6635902674808,-122.358839791963,6,65035.0,0.0,0.0,226.0,0.0,0.0,19071.0,24620.0,0.0,,,
36391,12TH AVE AND E HOWELL ST,47.6176005986729,-122.316891321826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26316,MONTAVISTA PL W AND ROSEMONT PL W,47.6392321045324,-122.40632478833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54336,39TH AVE SW AND SW OREGON ST,47.5628729242347,-122.381453340307,12,75776.0,0.0,0.0,19089.0,18908.0,0.0,0.0,0.0,0.0,,,
22701,WHITMAN AVE N AND N 39TH ST,47.6541291109601,-122.34596620864,1,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71318,8TH AVE S AND S CHICAGO ST,47.532665351031,-122.322811786101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37323,24TH AVE E AND E HARRISON ST,47.6226523838073,-122.301169552676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3745,MARY AVE NW AND NW 67TH ST,47.6778078538394,-122.376166445594,2,1339.0,0.0,0.0,252.0,1087.0,0.0,0.0,0.0,0.0,,,
34185,1ST AVE W AND DEAD END 1,47.6260938886366,-122.358005515118,34,104527.0,0.0,0.0,29323.0,21062.0,0.0,1596.0,0.0,0.0,,,
36351,14TH AVE E AND E THOMAS W ST,47.6211201950707,-122.31468583253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71303,ELLIS AVE S AND EAST MARGINAL WAY S,47.5386504465922,-122.32063030616,40,224004.0,20459.0,14577.0,3386.0,2815.0,0.0,85508.0,73657.0,0.0,,,
38779,34TH AVE AND E DENNY WAY,47.6183203003541,-122.288663327999,3,10330.0,0.0,0.0,2563.0,2602.0,0.0,0.0,0.0,0.0,,,
16716,38TH AVE NE AND NE 50TH ST,47.6648824310512,-122.286826106632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66728,RENTON AVE S AND S JUNEAU ST,47.5497404167117,-122.284660482608,1,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
45398,S ATLANTIC ST AND DEAD END 5 ,47.5894351377407,-122.293060659912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37703,21ST AVE E AND E MERCER ST,47.6244045743579,-122.304667495576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36318,13TH AVE E AND E MERCER ST,47.6242606249963,-122.315685912817,6,1148.0,283.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
49853,FAUNTLEROY AVE SW AND HARBOR AVE SW,47.5823323857213,-122.373367255781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5454,LAKE CITY WAY NE AND ROOSEVELT TURN RD NE,47.6826674367839,-122.317301844104,82,979520.0,0.0,225232.0,204245.0,362461.0,0.0,0.0,0.0,0.0,,,
6329,34TH AVE NE AND NE 70TH E ST,47.6794153913694,-122.291448623657,18,14089.0,0.0,0.0,4698.0,2560.0,0.0,0.0,0.0,0.0,,,
61301,35TH AVE SW AND SW BRANDON ST,47.5537804814717,-122.376275817606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
227538,24TH AVE NE AND NE 117TH E ST,47.7138864889631,-122.302665854062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29531,6TH AVE N AND RAYE LOWER ST,47.6433463539625,-122.347250736834,16,414043.0,174098.0,192462.0,0.0,0.0,0.0,12031.0,16288.0,0.0,,,
42586,38TH AVE AND E MARION ST,47.6103611899792,-122.284665589288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51453,12TH AVE S AND DEAD END 1,47.5818859245089,-122.317319573616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
306129,68TH AVE S AND RAINIER AVE S,47.5116189759597,-122.248323905404,10,136045.0,0.0,0.0,9133.0,0.0,0.0,32415.0,31039.0,0.0,,,
36714,MINOR AVE N AND ROY ST,47.6251223036756,-122.332563805253,1,25121.0,0.0,0.0,0.0,25121.0,0.0,0.0,0.0,0.0,,,
31512,24TH AVE E AND DEAD END 1,47.6434914983967,-122.302127405199,4,10625.0,0.0,0.0,42.0,13.0,0.0,10519.0,0.0,0.0,,,
34520,9TH AVE W AND OLYMPIC WAY W,47.6300183205415,-122.369029169236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
221516,22ND AVE NE AND NE 140TH S ST,47.7305304427529,-122.30604648145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6359,32ND AVE NE AND NE 65TH E ST,47.6757811609045,-122.292982989897,7,38969.0,0.0,0.0,14699.0,13921.0,0.0,0.0,0.0,0.0,,,
59523,33RD AVE S AND S SPOKANE ST,47.5715819375398,-122.290997631988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73307,S MYRTLE ST AND DEAD END 1 ,47.5389044161373,-122.272026539864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
235302,49TH AVE NE AND NE 95TH ST,47.6974557999512,-122.2754343867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51105,13TH AVE S AND S MASSACHUSETTS ST,47.5884368619484,-122.3159813451,8,5806.0,98.0,74.0,1870.0,2022.0,0.0,0.0,0.0,0.0,,,
40558,9TH AVE AND DEAD END,47.6110469787485,-122.329772691177,18,143126.0,7959.0,0.0,1098.0,0.0,134069.0,0.0,0.0,0.0,,,
12311,5TH AVE NW AND NW MARKET ST,47.6686492513732,-122.362939047251,3,245.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22338,WALLINGFORD AVE N AND N 36TH ST,47.6505015666005,-122.336323690387,1,1479.0,0.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
20730,27TH AVE W AND W BERTONA ST,47.6504606664382,-122.391553301138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
230762,EARL AVE NW AND NW 88TH ST,47.6927354791761,-122.391810023329,2,229.0,0.0,0.0,116.0,113.0,0.0,0.0,0.0,0.0,,,
58135,RENTON PL S AND S WALDEN ST,47.5721132229572,-122.296315325119,5,17919.0,0.0,13485.0,722.0,2275.0,0.0,0.0,0.0,0.0,,,
72138,MARS AVE S AND S WILLOW ST,47.5409182644801,-122.300973673544,3,759.0,0.0,0.0,273.0,107.0,0.0,0.0,0.0,0.0,,,
220705,ROOSEVELT WAY N AND N 135TH ST,47.7268173698457,-122.330354470238,3,5480.0,0.0,0.0,0.0,0.0,0.0,1397.0,1343.0,0.0,,,
69701,28TH AVE SW AND SW MYRTLE ST,47.5391873077362,-122.369323985413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37733,16TH AVE E AND E JOHN ST,47.6196765512267,-122.311397295059,1,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
219155,WALLINGFORD AVE N AND N 137TH ST,47.728671792878,-122.336925159495,6,2150.0,51.0,58.0,571.0,443.0,0.0,0.0,0.0,0.0,,,
230707,31ST AVE NW AND NW 94TH ST,47.697119025599,-122.396896854963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59713,34TH AVE S AND S DAKOTA ST,47.566178050382,-122.290940980031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28717,13TH AVE W AND W NEWTON ST,47.6367233360172,-122.373873966073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
226362,9TH AVE NE AND NE 105TH ST,47.7049247133666,-122.31849246699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5540,BAGLEY AVE N AND N 75TH ST,47.68342476093,-122.331595035491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
61306,41ST AVE SW AND SW BRANDON ST,47.5538554588912,-122.384225671183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27516,28TH AVE W AND W ARMOUR ST,47.6446118370836,-122.392936215116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22508,FREMONT AVE N AND N 45TH ST,47.6613944265949,-122.350039512197,45,254903.0,97512.0,84634.0,114.0,0.0,0.0,0.0,0.0,0.0,,,
37133,24TH AVE E AND TURNER WAY E,47.6281764588147,-122.301685830157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77305,3RD AVE SW AND OLSON PL SW,47.5196994213393,-122.338394752943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
21252,7TH AVE NW AND NW 43RD ST,47.6589433346561,-122.36504637173,4,30351.0,0.0,0.0,1897.0,300.0,0.0,14631.0,13523.0,0.0,,,
36304,14TH AVE E AND E ROY ST,47.625277319818,-122.314619277167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40708,6TH AVE AND UNION ST,47.6101498368038,-122.333556057304,114,1153041.0,201607.0,0.0,0.0,137373.0,0.0,412200.0,0.0,388471.0,,,
5132,5TH AVE NE AND NE 79TH ST,47.6860495503455,-122.322941271657,5,31794.0,7672.0,0.0,0.0,0.0,0.0,0.0,24122.0,0.0,,,
31745,BOYER AVE E AND E HOWE ST,47.6358821066773,-122.302925400522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77710,11TH AVE SW AND SW HENDERSON ST,47.522827779463,-122.349274311656,16,64044.0,0.0,0.0,14266.0,17106.0,0.0,0.0,0.0,0.0,,,
13553,PHINNEY AVE N AND N 58TH ST,47.6711514296305,-122.354389759481,1,5474.0,0.0,5474.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12708,15TH AVE NW AND NW 53RD ST,47.6671621104247,-122.376216870469,4,85237.0,35546.0,16473.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
227301,34TH AVE NE AND NE 115TH ST,47.711971811747,-122.292001465257,6,9301.0,0.0,0.0,5149.0,1393.0,0.0,0.0,0.0,0.0,,,
40322,E CHERRY ST AND E JAMES WAY,47.6080661144042,-122.318749148853,12,91876.0,0.0,8730.0,25181.0,19550.0,0.0,0.0,0.0,14263.0,,,
222851,NE 125TH ST AND DEAD END 3,47.7192332051528,-122.284105085998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
233139,15TH AVE NE AND NE 96TH ST,47.6985246586019,-122.312121773626,6,32340.0,7088.0,9082.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
11453,15TH SB AVE NW AND NW LEARY WAY,47.6636639275706,-122.376320379331,15,127744.0,47187.0,48963.0,6380.0,9417.0,0.0,0.0,0.0,0.0,,,
6744,20TH AVE NE AND NE 65TH ST,47.6757785006589,-122.306518716593,6,31882.0,776.0,0.0,15219.0,15887.0,0.0,0.0,0.0,0.0,,,
39333,3RD AVE AND SENECA ST,47.6070502911824,-122.335323720386,36,211334.0,14774.0,13508.0,0.0,20509.0,0.0,39108.0,36552.0,54098.0,,,
51705,1ST AVE S AND S STACY ST,47.5818951934695,-122.334199809059,4,5834.0,0.0,0.0,4256.0,1578.0,0.0,0.0,0.0,0.0,,,
222723,37TH AVE NE AND NE 130TH ST,47.7229754398448,-122.288603116247,2,419.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,,,
63703,16TH AVE SW AND SW BRANDON ST,47.5536907910416,-122.354797071117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14528,LATONA AVE NE AND NE 58TH ST,47.6708372609147,-122.32553103697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
48746,GARLOUGH AVE SW AND SW WAITE ST,47.5812462812626,-122.395897954953,1,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147710,SUNSET AVE SW AND DEAD END 1 ,47.5931226747238,-122.387038281499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75344,SW CAMBRIDGE ST AND DEAD END 4 ,47.5192945308551,-122.38082538099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
301704,32ND AVE SW AND SW 104TH E ST,47.509993775466,-122.372612237454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
221522,15TH PL NE AND NE 137TH ST,47.7284682976748,-122.31203326804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
146523,LAKE WASHINGTON BLVD S AND S JACKSON ST,47.5991536932884,-122.288619042898,6,5110.0,0.0,0.0,1167.0,1388.0,0.0,0.0,0.0,0.0,,,
80157,42ND AVE S AND S CLOVERDALE ST,47.5261037974922,-122.280803618925,4,14482.0,0.0,0.0,6066.0,2570.0,0.0,0.0,0.0,0.0,,,
3341,4TH AVE NW AND NW 67TH ST,47.6777761734805,-122.361490721446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
61130,42ND AVE SW AND SW DAWSON ST,47.5556821970149,-122.385473296603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16126,50TH AVE NE AND VASSAR AVE NE,47.6719755861974,-122.273917687635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66530,33RD AVE S AND S DAWSON ST,47.5552907460418,-122.29048436927,3,905.0,255.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
235513,36TH AVE NE AND NE 103RD ST,47.7029615218622,-122.289426376495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67728,55TH AVE S AND WILSON AVE S,47.5500505600309,-122.26468171472,6,32234.0,0.0,0.0,0.0,0.0,0.0,7703.0,8524.0,0.0,,,
64652,2ND AVE S AND DENVER AVE S,47.5597837987239,-122.332360815853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
42716,38TH AVE AND FULLERTON AVE,47.6082735123507,-122.284699253094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53322,54TH AVE SW AND SW DAKOTA ST,47.5667415651426,-122.401665056926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51109,AIRPORT WAY S AND S MASSACHUSETTS ST,47.5882248405618,-122.321391268655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75158,VASHON VIEW SW AND SW DONOVAN ST,47.5252294747846,-122.38426844026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32306,41ST AVE E AND E NEWTON ST,47.6369605707676,-122.279628837933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75718,FAUNTLEROY WAY SW AND SW WILDWOOD PL,47.5220119151222,-122.392993431483,3,13543.0,8979.0,4564.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
10130,34TH AVE NW AND NW 60TH ST,47.6721815515955,-122.401099054761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
